,accumulated_power,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,power,resistance,speed,temperature,timestamp,unknown_61,unknown_66
1117,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,12,2019-05-11 16:53:43,2106,581
1118,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,12,2019-05-11 16:53:44,2106,581
1119,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,12,2019-05-11 16:53:45,2106,581
1120,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,12,2019-05-11 16:53:46,2106,581
1121,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,12,2019-05-11 16:53:47,2106,581
1122,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,12,2019-05-11 16:53:48,2106,581
1123,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,12,2019-05-11 16:53:49,2106,581
1124,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,12,2019-05-11 16:53:50,2106,582
1125,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,151,0.0,0,0,12,2019-05-11 16:53:51,2106,582
1126,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,12,2019-05-11 16:53:52,2106,581
1127,288937,2106,0,9093.91,-78.80000000000001,0.0,0.0,150,0.0,0,0,12,2019-05-11 16:53:53,2106,582
1128,288937,2106,0,9093.99,-78.80000000000001,0.075,0.0,150,0.0,0,75,12,2019-05-11 16:53:54,2106,582
1129,288937,2106,0,9094.06,-78.80000000000001,0.075,0.0,150,0.0,0,75,12,2019-05-11 16:53:55,2106,582
1130,288937,2106,0,9094.11,-78.80000000000001,0.047,0.0,150,0.0,0,47,12,2019-05-11 16:53:56,2106,582
1131,288937,2106,0,9094.18,-78.80000000000001,0.075,0.0,150,0.0,0,75,12,2019-05-11 16:53:57,2106,581
1132,288937,2106,0,9094.26,-78.80000000000001,0.075,0.0,150,0.0,0,75,12,2019-05-11 16:53:58,2106,581
1133,288937,2106,0,9094.95,-78.80000000000001,0.69,0.0,150,0.0,0,690,12,2019-05-11 16:53:59,2106,581
1134,288940,2106,0,9095.5,-78.80000000000001,0.551,0.0,149,3.0,0,551,12,2019-05-11 16:54:00,2106,581
1135,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,148,6.0,0,0,12,2019-05-11 16:54:01,2106,582
1136,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,147,0.0,0,0,12,2019-05-11 16:54:02,2106,582
1137,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,146,0.0,0,0,12,2019-05-11 16:54:03,2106,581
1138,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,145,0.0,0,0,12,2019-05-11 16:54:04,2106,581
1139,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,144,0.0,0,0,12,2019-05-11 16:54:05,2106,581
1140,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:06,2106,581
1141,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:07,2106,581
1142,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:08,2106,581
1143,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:09,2106,581
1144,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:10,2106,581
1145,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,142,0.0,0,0,12,2019-05-11 16:54:11,2106,581
1146,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,142,0.0,0,0,12,2019-05-11 16:54:12,2106,581
1147,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,142,0.0,0,0,12,2019-05-11 16:54:13,2106,581
1148,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,142,0.0,0,0,12,2019-05-11 16:54:14,2106,581
1149,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,142,0.0,0,0,12,2019-05-11 16:54:15,2106,581
1150,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,142,0.0,0,0,12,2019-05-11 16:54:16,2106,581
1151,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:17,2106,581
1152,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:18,2106,581
1153,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:19,2106,582
1154,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:20,2106,581
1155,288946,2106,0,9095.5,-78.80000000000001,0.0,0.0,143,0.0,0,0,12,2019-05-11 16:54:21,2106,581
1156,288946,2105,0,9095.5,-79.0,0.0,0.0,129,,0,0,12,2019-05-11 16:54:35,2105,581
1157,288946,2105,0,9095.5,-79.0,0.0,0.0,128,0.0,0,0,12,2019-05-11 16:54:36,2105,582
1158,288946,2105,0,9095.5,-79.0,0.0,0.0,127,0.0,0,0,12,2019-05-11 16:54:37,2105,582
1159,288946,2105,0,9095.5,-79.0,0.0,0.0,126,0.0,0,0,13,2019-05-11 16:54:38,2105,582
1160,288946,2105,0,9095.5,-79.0,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:39,2105,581
1161,288946,2105,0,9095.5,-79.0,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:40,2105,581
1162,288946,2105,0,9095.5,-79.0,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:41,2105,581
1163,288946,2105,0,9095.5,-79.0,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:42,2105,581
1164,288946,2105,0,9095.5,-79.0,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:43,2105,581
1165,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:44,2104,581
1166,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,126,0.0,0,0,13,2019-05-11 16:54:45,2104,582
1167,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,126,0.0,0,0,13,2019-05-11 16:54:46,2104,581
1168,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,126,0.0,0,0,13,2019-05-11 16:54:47,2104,581
1169,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,126,0.0,0,0,13,2019-05-11 16:54:48,2104,581
1170,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,126,0.0,0,0,13,2019-05-11 16:54:49,2104,581
1171,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:50,2104,581
1172,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:51,2104,581
1173,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,125,0.0,0,0,13,2019-05-11 16:54:52,2104,581
1174,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,124,0.0,0,0,13,2019-05-11 16:54:53,2104,581
1175,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,124,0.0,0,0,13,2019-05-11 16:54:54,2104,582
1176,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,124,0.0,0,0,13,2019-05-11 16:54:55,2103,582
1177,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,124,0.0,0,0,13,2019-05-11 16:54:56,2103,582
1178,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,124,0.0,0,0,13,2019-05-11 16:54:57,2104,581
1179,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:54:58,2104,581
1180,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:54:59,2104,581
1181,288946,2104,0,9095.5,-79.19999999999999,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:00,2104,581
1182,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:01,2103,581
1183,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:02,2103,581
1184,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:03,2103,581
1185,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:04,2103,582
1186,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:05,2103,581
1187,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:06,2103,582
1188,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:07,2103,582
1189,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:08,2103,582
1190,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:09,2103,582
1191,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,120,0.0,0,0,13,2019-05-11 16:55:10,2103,582
1192,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:11,2103,582
1193,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:12,2103,581
1194,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:13,2103,582
1195,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:14,2103,581
1196,288946,2103,0,9095.5,-79.39999999999998,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:15,2103,581
1197,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:16,2102,582
1198,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:17,2102,581
1199,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:18,2102,581
1200,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:19,2102,581
1201,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:20,2102,581
1202,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:21,2102,581
1203,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,121,0.0,0,0,13,2019-05-11 16:55:22,2102,581
1204,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:23,2102,582
1205,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,122,0.0,0,0,13,2019-05-11 16:55:24,2102,582
1206,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:25,2102,582
1207,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:26,2102,581
1208,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:27,2102,581
1209,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:28,2102,581
1210,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:29,2102,581
1211,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:30,2102,581
1212,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,124,0.0,0,0,13,2019-05-11 16:55:31,2102,582
1213,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:32,2102,581
1214,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:33,2102,582
1215,288946,2102,0,9095.5,-79.60000000000002,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:34,2102,581
1216,288946,2101,0,9095.5,-79.80000000000001,0.0,0.0,123,0.0,0,0,13,2019-05-11 16:55:35,2101,581
1217,288946,2101,0,9095.5,-79.80000000000001,0.0,0.0,123,0.0,0,0,14,2019-05-11 16:55:36,2101,582
1218,288946,2101,0,9095.5,-79.80000000000001,0.0,0.0,122,0.0,0,0,14,2019-05-11 16:55:37,2101,582
1219,288946,2101,0,9095.5,-79.80000000000001,0.0,0.0,121,0.0,0,0,14,2019-05-11 16:55:38,2101,582
1220,288946,2101,0,9095.5,-79.80000000000001,0.0,0.0,121,0.0,0,0,14,2019-05-11 16:55:39,2101,582
1221,288946,2101,0,9095.5,-79.80000000000001,0.0,0.0,120,0.0,0,0,14,2019-05-11 16:55:40,2101,581
1222,288946,2101,0,9095.5,-79.80000000000001,0.0,0.0,120,0.0,0,0,14,2019-05-11 16:55:41,2101,581
1223,288946,2101,0,9095.5,-79.80000000000001,0.0,0.0,120,0.0,0,0,14,2019-05-11 16:55:42,2101,581
1224,288946,2100,0,9095.5,-80.0,0.0,0.0,119,0.0,0,0,14,2019-05-11 16:55:43,2100,581
1225,288946,2100,0,9095.5,-80.0,0.0,0.0,119,0.0,0,0,14,2019-05-11 16:55:44,2100,581
1226,288946,2100,0,9095.5,-80.0,0.0,0.0,119,0.0,0,0,14,2019-05-11 16:55:45,2100,581
1227,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,118,0.0,0,0,14,2019-05-11 16:55:46,2099,581
1228,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,117,0.0,0,0,14,2019-05-11 16:55:47,2099,581
1229,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,116,0.0,0,0,14,2019-05-11 16:55:48,2099,581
1230,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,115,0.0,0,0,14,2019-05-11 16:55:49,2099,581
1231,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,115,0.0,0,0,14,2019-05-11 16:55:50,2099,581
1232,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,116,0.0,0,0,14,2019-05-11 16:55:51,2099,581
1233,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,117,0.0,0,0,14,2019-05-11 16:55:52,2099,581
1234,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,117,0.0,0,0,14,2019-05-11 16:55:53,2099,581
1235,288946,2099,0,9095.5,-80.19999999999999,0.0,0.0,117,0.0,0,0,14,2019-05-11 16:55:54,2099,581
